fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,Dec,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173404,0,29397,632.649,632.649,0,0,313170,581722,0,873397,1521129,33730,0,0,35,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255772,0,9543,876.76469,876.76469,0,0,767868,1378723,0,1403391,2360848,166625,0,0,63,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504699,0,98180,0,0,0,0,669971,1377918,0,914302,1821288,24894,0,0,7,9.13,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336481,0,65420,668.02174,668.02174,0,0,444187,941009,0,677441,1357270,24978,0,0,9,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466253,0,5915,593.30655,593.30655,0,0,468297,910056,0,660852,1254234,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43477,0,28971,101.753,101.753,0,0,50498,99766,0,116273,216101,2282,0,0,53,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429012,0,122500,771.87481,771.87481,0,0,428788,1038485,0,686014,1538203,28592,0,0,54,100,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255762,0,9543,995.29121,995.29121,0,0,767860,1378553,0,1403357,2360527,166625,0,0,63,47.47,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105731,0,124776,342.69811,342.69811,0,0,251062,584131,0,525069,1133101,24060,0,0,67,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173403,0,29397,438.98131,438.98131,0,0,313170,581720,0,873395,1521110,85386,0,0,74,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121051,0,13075,436.28773,436.28773,0,0,260685,553842,0,764473,1486226,23808,0,0,55,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336449,0,65413,407.57325,407.57325,0,0,444187,940917,0,677335,1357034,26930,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466231,0,5915,364.38132,364.38132,0,0,468295,909995,0,660800,1254053,73782,0,0,39,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94245,0,3074,563.28182,563.28182,0,0,386183,871127,0,918144,1960038,80954,0,0,63,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121053,0,13075,436.28773,436.28773,0,0,260685,553846,0,764476,1486237,23808,0,0,55,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276122,0,138478,554.49621,554.49621,0,0,589509,1253643,0,888446,1773573,87860,0,0,50,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,529.15657,529.15657,0,0,327900,595578,0,1232038,2083335,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173403,0,29397,438.98131,438.98131,0,0,313170,581720,0,873396,1521119,85386,0,0,74,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255814,0,9543,604.33213,604.33213,0,0,767925,1379383,0,1403572,2362034,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504698,0,98175,0,0,0,0,669977,1377905,0,914303,1821254,30169,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429043,0,122514,373.13838,373.13838,0,0,428794,1038562,0,686077,1538442,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78437,0,21982,162.42342,162.42342,0,0,69781,152668,0,140168,286667,2608,0,0,29,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29027,49.58895,49.58895,0,0,50505,99893,0,116308,216351,2336,0,0,54,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236076,0,81886,213.06389,213.06389,0,0,300581,600216,0,404317,775924,31776,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,241.83716,241.83716,0,0,334524,570376,0,722732,1170386,73561,0,0,72,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,526.5289,526.5289,0,0,327900,595574,0,1232001,2083275,106885,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,604.33213,604.33213,0,0,767936,1379447,0,1403566,2362092,191888,0,0,68,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13890,0,0,71275,0,42797,161.3487,161.3487,0,0,130822,262902,0,277900,521654,13890,0,0,37,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64093,0,91431,0,0,0,0,143161,309806,0,231017,470529,23787,0,0,44,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336452,0,65414,407.57325,407.57325,0,0,444187,940929,0,677355,1357071,26930,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29030,61.88369,61.88369,0,0,50505,99896,0,116315,216369,2336,0,0,54,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466239,0,5915,364.38132,364.38132,0,0,468295,910013,0,660841,1254155,73782,0,0,39,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255814,0,9543,604.33213,604.33213,0,0,767925,1379385,0,1403569,2362036,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504699,0,98175,0,0,0,0,669977,1377909,0,914304,1821259,30169,0,0,23,9.13,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466234,0,5915,364.38132,364.38132,0,0,468295,910007,0,660837,1254140,73782,0,0,39,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276115,0,138465,554.49621,554.49621,0,0,589506,1253616,0,888425,1773503,87860,0,0,50,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,529.15657,529.15657,0,0,327900,595578,0,1232039,2083337,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105731,0,124777,352.62191,352.62191,0,0,251062,584134,0,525071,1133113,24060,0,0,67,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93583,0,9199,192.01485,192.01485,0,0,185985,367631,0,504642,934164,84348,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64095,0,91431,0,0,0,0,143161,309809,0,231015,470530,23787,0,0,44,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504700,0,98176,0,0,0,0,669977,1377918,0,914302,1821269,30169,0,0,23,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105731,0,124778,444.439,444.439,0,0,251062,584144,0,525071,1133133,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173403,0,29397,547.13151,547.13151,0,0,313170,581720,0,873396,1521122,85386,0,0,74,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93584,0,9199,236.26182,236.26182,0,0,185983,367628,0,504646,934179,84348,0,0,85,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,1289,223,76173,0,0,94249,0,3074,1050.0829,1050.0829,0,0,386183,871147,0,918235,1960250,77462,0,0,61,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2054,0,0,78437,0,21985,268.80663,268.80663,0,0,69781,152671,0,140168,286671,2054,0,0,10,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336491,0,65420,668.02174,668.02174,0,0,444187,941022,0,677482,1357334,24977,0,0,9,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173404,0,29397,718.16798,718.16798,0,0,313170,581723,0,873397,1521135,33730,0,0,35,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13349,0,0,71275,0,42797,265.24031,265.24031,0,0,130822,262902,0,277900,521654,13349,0,0,35,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236093,0,81889,392.92929,392.92929,0,0,300581,600248,0,404318,775984,29988,0,0,11,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504699,0,98180,0,0,0,0,669971,1377927,0,914303,1821299,24894,0,0,7,9.13,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504699,0,98180,0,0,0,0,669971,1377923,0,914302,1821294,24894,0,0,7,9.13,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336479,0,65418,588.67441,588.67441,0,0,444187,940999,0,677422,1357229,24978,0,0,9,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261415,0,406380,578643,16594,0,0,12,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336501,0,65421,746.70873,746.70873,0,0,444187,941046,0,677520,1357409,24977,0,0,9,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2054,0,0,78437,0,21985,300.80572,300.80572,0,0,69781,152673,0,140168,286675,2054,0,0,10,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336497,0,65421,746.70873,746.70873,0,0,444187,941037,0,677502,1357381,24977,0,0,9,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,380.26916,380.26916,0,0,161738,261422,0,406446,578721,16594,0,0,12,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73729,0,0,466256,0,5915,662.30716,662.30716,0,0,468295,910058,0,660855,1254250,73729,0,0,39,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121059,0,13075,795.56601,795.56601,0,0,260685,553862,0,764484,1486288,22419,0,0,52,5.02,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2054,0,0,78437,0,21985,300.80572,300.80572,0,0,69781,152673,0,140168,286674,2054,0,0,10,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336496,0,65421,746.70873,746.70873,0,0,444187,941033,0,677495,1357368,24977,0,0,9,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4113,0,0,5474,0,28225,39.15786,39.15786,0,0,53592,86549,0,55738,89423,4113,0,0,16,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504702,0,98180,0,0,0,0,669971,1377934,0,914301,1821305,24894,0,0,7,9.13,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78437,0,21982,130.28235,130.28235,0,0,69781,152668,0,140168,286667,2608,0,0,29,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429042,0,122514,373.13838,373.13838,0,0,428794,1038561,0,686077,1538438,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5477,0,28225,19.8343,19.8343,0,0,53594,86552,0,55739,89425,4520,0,0,23,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173401,0,29397,438.98131,438.98131,0,0,313170,581717,0,873391,1521090,85386,0,0,74,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,604.33213,604.33213,0,0,767936,1379447,0,1403566,2362095,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504723,0,98175,0,0,0,0,669977,1377964,0,914298,1821318,30169,0,0,23,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236059,0,81868,85.1493,85.1493,0,0,300581,600168,0,404316,775828,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173393,0,29397,181.82002,181.82002,0,0,313170,581681,0,873367,1520930,85386,0,0,74,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,80.69394,80.69394,0,0,187051,374783,0,509610,951881,84348,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,80.69394,80.69394,0,0,187051,374783,0,509610,951880,84348,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,84.65002,84.65002,0,0,161738,261290,0,404821,576724,18268,0,0,20,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429105,0,122534,188.72741,188.72741,0,0,428825,1038669,0,686318,1538800,29967,0,0,56,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,80.69394,80.69394,0,0,187051,374783,0,509613,951887,84348,0,0,85,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121043,0,13075,96.40099,96.40099,0,0,260685,553791,0,764454,1486037,23808,0,0,55,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276199,0,138531,112.63796,112.63796,0,0,589516,1253838,0,888471,1773892,87860,0,0,50,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,19.58,19.58,0,0,328032,595647,0,1232671,2083654,106885,0,0,85,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518147,0,101719,3.12,3.12,0,0,669811,1271186,0,839472,1530564,32921,0,0,10,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236058,0,81867,0.9,0.9,0,0,300581,600165,0,404315,775820,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105725,0,124770,137.6703,137.6703,0,0,251062,584079,0,524956,1132741,24060,0,0,67,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,44.06268,44.06268,0,0,161738,261290,0,404798,576700,18268,0,0,20,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466272,0,5918,77.6225,77.6225,0,0,468290,910045,0,660593,1253783,73782,0,0,39,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,86.16313,86.16313,0,0,444190,940818,0,677404,1356908,26930,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,0,223,80949,0,0,94238,0,3074,114.0048,114.0048,0,0,386183,871072,0,918126,1959818,80949,0,0,63,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,166.24766,166.24766,0,0,444190,940819,0,677409,1356915,26930,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146404,0,115840,0,0,0,0,272547,546674,0,326714,638798,64330,0,0,58,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43505,0,29024,24.70947,24.70947,0,0,50505,99875,0,116298,216294,2336,0,0,54,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73493,0,0,116007,0,37378,66.70104,66.70104,0,0,334524,570373,0,722613,1170183,73493,0,0,72,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13890,0,0,71272,0,42797,65.83756,65.83756,0,0,130822,262897,0,277898,521641,13890,0,0,37,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504716,0,98174,0,0,0,0,669981,1377887,0,914285,1821176,30168,0,0,23,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,86.16313,86.16313,0,0,444190,940816,0,677398,1356893,26930,0,0,16,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146404,0,115839,0,0,0,0,272547,546673,0,326712,638794,64330,0,0,58,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5504,0,28319,3.96686,3.96686,0,0,53777,86823,0,55953,89732,4520,0,0,23,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121042,0,13075,95.45919,95.45919,0,0,260685,553790,0,764454,1486035,23808,0,0,55,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518147,0,101719,105.71254,105.71254,0,0,669811,1271187,0,839472,1530565,32921,0,0,10,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504716,0,98174,0,0,0,0,669981,1377886,0,914285,1821174,30168,0,0,23,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121042,0,13075,4.08,4.08,0,0,260685,553790,0,764452,1486030,23808,0,0,55,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73493,0,0,116007,0,37378,8.1,8.1,0,0,334524,570373,0,722609,1170175,73493,0,0,72,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5504,0,28319,2.19074,2.19074,0,0,53777,86823,0,55953,89732,4520,0,0,23,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276199,0,138531,1.98,1.98,0,0,589516,1253838,0,888463,1773884,87860,0,0,50,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336505,0,65421,903.03583,903.03583,0,0,444187,941070,0,677528,1357453,24977,0,0,9,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105097,0,124098,787.09028,787.09028,0,0,250832,581758,0,523978,1126966,21224,0,0,63,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121061,0,13075,959.60035,959.60035,0,0,260685,553906,0,764487,1486366,22419,0,0,52,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236095,0,81889,518.72141,518.72141,0,0,300581,600256,0,404321,776006,29988,0,0,11,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173408,0,29400,998.61188,998.61188,0,0,313170,581757,0,873453,1521311,33730,0,0,35,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93592,0,9199,421.37726,421.37726,0,0,185983,367643,0,504689,934311,78462,0,0,84,100,0,0,NA
2024-2025,March,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24977,0,0,336505,0,65421,903.03583,903.03583,0,0,444187,941067,0,677526,1357448,24977,0,0,9,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54682,0,800,459.48107,459.48107,0,0,161738,261432,0,406508,578818,16594,0,0,12,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71624,0,0,276102,0,138450,1250.32818,1250.32818,0,0,589503,1253557,0,888410,1773408,71624,0,0,39,26.91,13.55,0,NA
2024-2025,March,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,33730,0,0,173408,0,29399,972.75073,972.75073,0,0,313170,581751,0,873410,1521248,33730,0,0,35,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2772,223,77892,0,0,94251,0,3074,1273.3309,1273.3309,0,0,386183,871157,0,918271,1960333,80664,0,0,60,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,71624,0,0,276102,0,138449,1250.32818,1250.32818,0,0,589503,1253556,0,888411,1773410,71624,0,0,39,26.91,13.55,0,NA
2024-2025,Feb,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121061,0,13075,877.71248,877.71248,0,0,260685,553901,0,764486,1486355,22419,0,0,52,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236095,0,81889,434.12228,434.12228,0,0,300581,600255,0,404319,775999,29988,0,0,11,0,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93592,0,9199,384.46249,384.46249,0,0,185983,367643,0,504688,934307,78462,0,0,84,100,0,0,NA
2024-2025,Feb,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88969,0,0,64990,0,7652,1047.2574,1047.2574,0,0,327900,595590,0,1232098,2083497,88969,0,0,82,0,0,0,NA
2024-2025,March,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105097,0,124098,787.09028,787.09028,0,0,250832,581758,0,523968,1126956,21224,0,0,63,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,2536,223,76085,0,0,94250,0,3074,1050.7579,1050.7579,0,0,386183,871151,0,918240,1960271,78621,0,0,61,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,947.1264,947.1264,0,0,327900,595584,0,1232089,2083456,88974,0,0,82,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93588,0,9199,347.54772,347.54772,0,0,185983,367638,0,504680,934281,78462,0,0,84,0,0,0,NA
2024-2025,Jan,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,3,215,24891,0,0,504704,0,98181,0,0,0,0,669971,1377949,0,914301,1821322,24894,0,0,7,9.13,0,0,NA
